,alembik.csv,emisview.csv,mediate.csv,botsnscouts.csv,anaxagora.csv,matrex.csv,ontopia.csv,mediaportal.csv
alembik.csv,0.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0
anaxagora.csv,7.0,0.0,1.0,3.0,0.0,2.0,0.0,6.0
botsnscouts.csv,2.0,7.0,2.0,0.0,2.0,0.0,0.0,16.0
emisview.csv,5.0,0.0,3.0,4.0,5.0,0.0,0.0,11.0
matrex.csv,0.0,3.0,1.0,2.0,1.0,0.0,0.0,14.0
mediaportal.csv,3.0,10.0,2.0,4.0,7.0,2.0,0.0,0.0
mediate.csv,0.0,7.0,0.0,2.0,0.0,2.0,2.0,7.0
ontopia.csv,4.0,8.0,0.0,2.0,6.0,2.0,0.0,2.0
