,f1,g,recall,precision,pf,wins
acegisecurity.csv,0.48,0.525,0.5,0.435,0.275,10
gdis.csv,0.495,0.52,0.545,0.43999999999999995,0.365,9
kml.csv,0.51,0.33999999999999997,0.885,0.36,0.9,5
ppcboot.csv,0.55,0.28500000000000003,0.975,0.385,0.925,6
repositorium.csv,0.16,0.22999999999999998,0.195,0.275,0.28500000000000003,0
rsyslog.csv,0.45999999999999996,0.495,0.7050000000000001,0.405,0.365,11
simplewebservices.csv,0.535,0.355,0.915,0.39,0.89,7
ultimairis.csv,0.52,0.4,0.9,0.395,0.795,8
wow-qrsk.csv,0.16,0.14,0.11499999999999999,0.45999999999999996,0.06,3
wxstudio.csv,0.25,0.4,0.48,0.335,0.46,4
xbg.csv,0.21,0.195,0.165,0.3,0.27,2
xqilla.csv,0.185,0.22999999999999998,0.2,0.275,0.295,1
