,adaptagrams.csv,go.csv,bibedt.csv,moving-pictures.csv,libmesh.csv,glelite.csv,fulguro.csv
adaptagrams.csv,0.98,0.35,0.0,0.22,0.07,0.18,0.0
bibedt.csv,0.6,0.59,0.95,0.53,0.3,0.44,0.22
fulguro.csv,0.34,0.12,0.36,0.29,0.22,0.55,0.95
glelite.csv,0.68,0.79,0.33,0.64,0.52,1.0,0.23
go.csv,0.73,0.98,0.41,0.61,0.48,0.69,0.25
libmesh.csv,0.49,0.11,0.55,0.34,0.86,0.13,0.21
moving-pictures.csv,0.42,0.52,0.42,0.96,0.45,0.68,0.3
