,nsis.csv,arsenal-1.csv,jbpm.csv,neodatis-odb.csv,mediate.csv,aztec.csv,mycila.csv,rodin-b-sharp.csv
arsenal-1.csv,1.0,0.39,0.73,0.88,1.0,0.96,0.92,0.96
aztec.csv,0.91,0.56,0.86,0.7,0.66,0.32,0.96,0.95
jbpm.csv,1.01,0.44,0.26,0.9,0.97,1.0,1.0,0.98
mediate.csv,0.86,0.74,0.49,0.66,0.5,1.0,0.66,0.93
mycila.csv,1.0,0.94,0.86,0.79,0.64,1.0,0.22,0.43
neodatis-odb.csv,0.81,0.7,0.72,0.41,0.8,1.0,0.71,0.94
nsis.csv,0.33,0.81,0.71,0.59,0.87,1.12,0.88,0.61
rodin-b-sharp.csv,0.5,1.0,0.9,1.0,0.87,0.94,0.9,0.23
