,logicmail.csv,taverna.csv,javagroups.csv,jrefactory.csv,freenet.csv,nodal.csv,soar.csv,web-cat.csv
freenet.csv,0.77,0.31,0.39,0.56,0.99,0.29,0.0,0.28
javagroups.csv,0.69,0.33,0.98,0.65,0.72,0.31,0.5,0.19
jrefactory.csv,0.57,0.33,0.35,0.98,0.78,0.28,0.78,0.29
logicmail.csv,0.94,0.36,0.37,0.55,0.72,0.28,0.75,0.4
nodal.csv,0.87,0.2,0.32,0.58,0.65,1.0,0.52,0.47
soar.csv,0.68,0.34,0.4,0.56,0.64,0.28,1.0,0.3
taverna.csv,0.25,1.0,0.23,0.59,0.53,0.19,0.5,0.33
web-cat.csv,0.82,0.38,0.36,0.59,0.6,0.25,0.54,1.0
