,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.74,0.79,0.78,0.6,0.5,0.63,0.63,0.88,0.66
empserver.csv,0.67,0.6,0.45,0.66,0.56,0.55,0.61,0.53,0.55
enlightenment.csv,0.57,0.52,0.5,0.55,0.62,0.41,0.43,0.53,0.55
ildjit.csv,0.92,0.96,0.99,0.95,0.92,0.94,0.95,0.98,0.8
jfreereport.csv,0.99,0.68,0.99,0.74,0.87,0.96,0.83,0.65,0.6
lufa-lib.csv,0.77,0.86,0.71,0.8,0.89,0.6,0.75,0.64,0.85
pcsx2.csv,0.58,0.48,0.5,0.53,0.56,0.49,0.52,0.5,0.46
psycle.csv,0.49,0.5,0.43,0.49,0.44,0.43,0.5,0.47,0.5
wikipediardware.csv,0.43,0.39,0.41,0.43,0.41,0.41,0.48,0.41,0.46
