,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.4,0.38,0.21,0.38,0.45,0.32,0.38,0.0,0.64
empserver.csv,0.16,0.44,0.53,0.25,0.0,0.38,0.46,0.59,0.29
enlightenment.csv,0.24,0.4,0.53,0.01,0.36,0.38,0.5,0.61,0.36
ildjit.csv,0.03,0.0,0.09,0.05,0.18,0.1,0.06,0.14,0.07
jfreereport.csv,0.46,0.58,0.0,0.57,0.39,0.48,0.56,0.32,0.71
lufa-lib.csv,0.36,0.27,0.31,0.24,0.09,0.39,0.02,0.3,0.29
pcsx2.csv,0.29,0.52,0.46,0.67,0.58,0.01,0.91,0.71,0.71
psycle.csv,0.03,0.71,0.92,0.3,0.58,0.67,0.62,0.73,0.57
wikipediardware.csv,0.38,0.76,0.81,0.67,0.85,0.68,0.79,0.78,0.0
