,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.42,0.07,0.34,0.47,0.53,0.49,0.62,0.96,0.53
empserver.csv,0.31,0.24,0.72,0.34,0.89,0.44,0.59,0.65,0.47
enlightenment.csv,0.49,0.52,0.63,0.96,0.39,0.64,0.45,0.57,0.45
ildjit.csv,0.06,0.9,0.06,0.03,0.17,0.05,0.1,0.1,0.11
jfreereport.csv,0.28,0.59,0.88,0.54,0.47,0.3,0.59,0.32,0.66
lufa-lib.csv,0.37,0.07,0.44,0.38,0.17,0.55,0.98,0.47,0.42
pcsx2.csv,0.46,0.41,0.74,0.75,0.67,0.99,0.97,0.81,0.76
psycle.csv,0.98,0.52,0.94,0.5,0.61,0.83,0.66,0.81,0.53
wikipediardware.csv,0.66,0.9,0.91,0.81,0.78,0.8,0.78,0.96,0.97
