,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.56,0.11,0.34,0.11,0.91,0.38
chaperon.csv,0.41,0.29,0.42,0.73,0.43,0.38
mule.csv,0.71,0.07,0.22,0.4,0.87,0.45
nunit.csv,0.59,0.62,0.31,0.2,0.64,0.53
springside.csv,0.69,0.68,0.26,0.18,0.56,0.54
swtfox.csv,0.6,0.48,0.69,0.12,0.41,0.34
