,f1,g,recall,precision,pf,wins
checker-framework.csv,0.58,0.32999999999999996,0.91,0.46499999999999997,0.88,9
customsagetv.csv,0.27,0.195,0.165,0.61,0.11499999999999999,3
fluidium.csv,0.045,0.03,0.025,0.215,0.01,0
guineu.csv,0.56,0.355,0.755,0.425,0.835,5
inkscape.csv,0.51,0.345,0.725,0.45499999999999996,0.67,8
mpqc.csv,0.33499999999999996,0.35,0.38,0.36,0.54,1
nsis.csv,0.42500000000000004,0.505,0.69,0.33499999999999996,0.69,6
octave.csv,0.33999999999999997,0.29,0.25,0.36,0.33,2
owfs.csv,0.485,0.54,0.5900000000000001,0.415,0.54,10
owlib.csv,0.5800000000000001,0.6,0.675,0.525,0.49,15
pamguard.csv,0.405,0.5249999999999999,0.49,0.44999999999999996,0.375,11
prelude.csv,0.605,0.38,0.95,0.475,0.88,12
robocode.csv,0.53,0.595,0.62,0.495,0.445,13
uwom-server.csv,0.38,0.38,0.345,0.455,0.325,4
zengine.csv,0.595,0.22499999999999998,0.975,0.42500000000000004,0.945,7
zildo.csv,0.5,0.565,0.5800000000000001,0.535,0.315,14
