,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.79,0.99,0.18,0.9,0.96,0.97,0.94,0.79,0.18,0.72,1.0,0.92,0.84,0.93,0.61,0.86
customsagetv.csv,0.1,0.05,0.0,0.02,0.13,0.26,0.16,0.07,0.16,0.12,0.29,0.0,0.23,0.1,0.12,0.11
fluidium.csv,0.0,0.01,0.0,0.17,0.01,0.3,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.41,0.03,0.05
guineu.csv,0.28,0.89,1.0,0.98,0.88,0.92,0.75,0.93,0.71,0.79,0.57,1.0,0.43,1.0,0.42,0.36
inkscape.csv,0.64,0.56,1.0,1.0,0.14,0.1,0.25,0.68,0.88,0.56,0.43,1.0,0.91,0.66,0.94,0.84
mpqc.csv,0.6,0.35,0.18,0.12,0.43,0.26,0.41,0.64,0.7,0.48,0.71,0.83,0.8,0.79,0.36,0.84
nsis.csv,0.76,0.87,0.45,0.38,0.77,0.48,0.91,0.68,0.71,0.73,0.14,0.5,0.7,0.52,0.88,0.32
octave.csv,0.41,0.37,0.0,0.33,0.24,0.17,0.09,0.61,0.34,0.32,0.57,0.33,0.23,0.34,0.15,0.55
owfs.csv,0.71,0.84,0.55,0.37,0.38,0.53,0.31,0.75,0.52,0.66,0.86,0.42,0.34,0.59,0.7,0.5
owlib.csv,0.72,0.32,0.09,0.62,0.43,0.5,0.5,0.5,0.25,0.42,0.57,0.42,0.48,0.48,0.73,0.95
pamguard.csv,0.48,0.36,0.09,0.46,0.33,0.45,0.44,0.64,0.3,0.25,0.29,0.0,0.61,0.03,0.39,0.66
prelude.csv,1.0,0.98,0.09,0.79,0.9,0.87,0.94,0.89,0.77,0.84,1.0,0.5,0.93,0.55,0.97,0.8
robocode.csv,0.59,0.36,0.0,0.19,0.46,0.72,0.44,0.25,0.64,0.32,0.43,0.25,0.8,0.48,0.45,0.55
uwom-server.csv,0.17,0.33,0.0,0.31,0.27,0.56,0.31,0.32,0.41,0.39,0.43,0.42,0.14,0.45,0.42,0.18
zengine.csv,1.0,0.98,0.45,0.9,0.98,0.94,1.0,1.0,0.86,0.91,1.0,0.0,0.95,0.76,1.0,0.82
zildo.csv,0.41,0.71,0.09,0.73,0.26,0.42,0.44,0.11,0.29,0.34,0.43,0.17,0.23,0.28,0.67,0.25
