,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.45,0.57,0.34,0.32,0.28,0.26,0.73,0.59,0.56,0.32,0.82,0.86,0.66,0.61,0.7,0.73
customsagetv.csv,0.44,0.27,0.0,0.29,0.11,0.12,0.29,0.08,0.09,0.33,0.26,0.27,0.52,0.22,0.32,0.9
fluidium.csv,0.07,0.08,0.0,0.26,0.0,0.24,0.0,0.08,0.0,0.0,0.0,0.05,0.04,0.5,0.0,0.07
guineu.csv,0.62,0.45,0.87,0.23,0.27,0.26,0.57,0.58,0.2,0.29,0.85,0.8,0.27,0.59,0.55,0.82
inkscape.csv,0.43,0.57,0.88,0.3,0.2,0.18,0.76,0.47,0.28,0.4,0.35,0.86,0.62,0.55,0.72,0.72
mpqc.csv,0.28,0.15,0.17,0.0,0.14,0.37,0.3,0.42,0.18,0.25,0.75,0.5,0.37,0.56,0.39,0.53
nsis.csv,0.39,0.46,0.73,0.18,0.2,0.34,0.65,0.35,0.29,0.36,0.81,0.81,0.61,0.29,0.72,0.77
octave.csv,0.36,0.43,0.17,0.13,0.38,0.15,0.39,0.43,0.06,0.23,0.32,0.47,0.17,0.41,0.38,0.27
owfs.csv,0.46,0.56,0.84,0.33,0.23,0.17,0.68,0.51,0.38,0.41,0.6,0.66,0.58,0.45,0.63,0.46
owlib.csv,0.49,0.66,0.68,0.31,0.37,0.1,0.66,0.6,0.5,0.4,0.56,0.7,0.67,0.51,0.64,0.65
pamguard.csv,0.36,0.39,0.68,0.33,0.42,0.21,0.63,0.59,0.5,0.31,0.34,0.59,0.65,0.17,0.75,0.09
prelude.csv,0.46,0.57,0.88,0.32,0.31,0.23,0.74,0.63,0.35,0.43,0.7,0.79,0.66,0.58,0.77,0.74
robocode.csv,0.55,0.56,0.0,0.44,0.36,0.22,0.77,0.7,0.37,0.48,0.52,0.51,0.63,0.54,0.58,0.61
uwom-server.csv,0.29,0.36,0.17,0.2,0.36,0.2,0.62,0.4,0.4,0.5,0.48,0.68,0.18,0.49,0.43,0.26
zengine.csv,0.47,0.57,0.84,0.27,0.3,0.28,0.72,0.62,0.33,0.4,0.96,0.91,0.68,0.31,0.77,0.72
zildo.csv,0.53,0.58,0.74,0.28,0.34,0.17,0.59,0.47,0.43,0.34,0.35,0.69,0.71,0.34,0.67,0.8
