,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.81,0.97,0.21,1.0,0.91,0.95,0.98,0.83,0.69,0.61,0.76,0.97,0.91,1.0,0.73,1.0
customsagetv.csv,0.35,0.17,0.0,0.18,0.09,0.15,0.19,0.04,0.08,0.27,0.15,0.16,0.43,0.14,0.2,0.9
fluidium.csv,0.04,0.04,0.0,0.27,0.0,0.35,0.0,0.04,0.0,0.0,0.0,0.03,0.02,0.52,0.0,0.04
guineu.csv,0.73,0.68,0.98,0.73,0.82,0.9,0.63,0.87,0.46,0.57,0.78,0.87,0.23,1.0,0.47,0.9
inkscape.csv,0.65,0.73,1.0,1.0,0.18,0.15,0.72,0.57,0.77,0.68,0.22,1.0,0.86,0.71,0.86,0.96
mpqc.csv,0.38,0.12,0.1,0.0,0.23,0.55,0.23,0.48,0.38,0.36,0.64,0.42,0.41,0.81,0.29,0.62
nsis.csv,0.65,0.68,0.64,0.27,0.5,0.75,0.81,0.39,0.69,0.7,0.69,0.79,0.75,0.29,0.83,0.79
octave.csv,0.42,0.43,0.1,0.18,0.5,0.15,0.26,0.48,0.08,0.25,0.2,0.34,0.11,0.38,0.25,0.23
owfs.csv,0.77,0.87,0.83,0.55,0.36,0.35,0.63,0.65,0.77,0.77,0.45,0.55,0.55,0.52,0.64,0.42
owlib.csv,0.85,0.72,0.52,0.73,0.68,0.2,0.67,0.7,0.69,0.57,0.41,0.61,0.75,0.57,0.66,0.87
pamguard.csv,0.46,0.37,0.52,0.64,0.68,0.4,0.6,0.74,0.77,0.32,0.21,0.42,0.77,0.1,0.73,0.08
prelude.csv,0.96,0.99,0.81,0.91,0.95,0.75,1.0,0.96,0.92,0.96,0.58,0.76,0.95,0.71,0.97,0.98
robocode.csv,0.88,0.59,0.0,0.55,0.68,0.6,0.84,0.7,0.85,0.62,0.36,0.37,0.82,0.62,0.51,0.63
uwom-server.csv,0.23,0.33,0.1,0.27,0.5,0.45,0.56,0.35,0.69,0.73,0.33,0.58,0.11,0.52,0.34,0.17
zengine.csv,1.0,0.97,0.81,0.82,1.0,1.0,0.98,1.0,0.92,0.95,0.99,0.84,1.0,0.38,0.98,0.94
zildo.csv,0.69,0.83,0.6,0.73,0.45,0.3,0.56,0.35,0.62,0.41,0.22,0.55,0.68,0.29,0.69,0.81
