,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,salasaga.csv
ikvm.csv,0.3,0.0,0.61,0.43,0.56,0.67
mcmc-jags.csv,0.26,0.67,0.53,0.0,0.3,0.29
olap-navigator.csv,0.0,0.63,0.64,0.21,0.42,1.0
pidgin.csv,0.44,0.53,0.56,0.26,0.02,0.58
salasaga.csv,1.0,0.73,0.73,1.0,0.8,0.0
sepgsql.csv,0.19,0.23,0.0,0.19,0.19,0.0
