,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.0,4.0,1.0,125.0,5.0,6.0,0.0,1.0,10.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,5.0
checker-framework.csv,2.0,3.0,10.0,15.0,24.0,8.0,0.0,11.0,2.0,7.0,2.0,3.0,4.0,0.0,6.0,2.0,29.0
cme.csv,190.0,88.0,158.0,125.0,169.0,56.0,71.0,92.0,68.0,54.0,0.0,8.0,0.0,79.0,95.0,104.0,0.0
ctrlr.csv,4.0,8.0,158.0,16.0,2.0,6.0,0.0,92.0,3.0,1.0,3.0,5.0,7.0,1.0,1.0,0.0,56.0
fontforge.csv,0.0,3.0,9.0,8.0,9.0,6.0,5.0,3.0,3.0,0.0,1.0,14.0,1.0,2.0,3.0,4.0,17.0
gusanos.csv,6.0,18.0,17.0,2.0,7.0,8.0,71.0,0.0,9.0,0.0,0.0,2.0,6.0,1.0,2.0,1.0,3.0
jvcl.csv,10.0,3.0,3.0,19.0,11.0,0.0,0.0,3.0,2.0,0.0,1.0,113.0,0.0,79.0,0.0,1.0,56.0
kwave.csv,4.0,3.0,2.0,5.0,18.0,6.0,0.0,2.0,0.0,7.0,0.0,2.0,3.0,9.0,3.0,2.0,7.0
liferea.csv,1.0,13.0,7.0,6.0,19.0,0.0,0.0,0.0,3.0,6.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0
lockss.csv,5.0,6.0,9.0,125.0,4.0,5.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,79.0,1.0,2.0,15.0
magicwars.csv,15.0,4.0,2.0,16.0,20.0,6.0,0.0,14.0,2.0,1.0,0.0,6.0,2.0,2.0,3.0,2.0,19.0
psrchive.csv,14.0,0.0,8.0,6.0,15.0,9.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,7.0
pydev.csv,25.0,6.0,1.0,19.0,17.0,0.0,1.0,3.0,2.0,4.0,0.0,4.0,0.0,2.0,2.0,1.0,9.0
sarasvati.csv,2.0,4.0,2.0,11.0,15.0,4.0,0.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,56.0
stuproa-cims.csv,9.0,88.0,4.0,11.0,0.0,56.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,79.0,0.0,0.0,5.0
thout.csv,1.0,3.0,10.0,1.0,46.0,6.0,0.0,1.0,7.0,1.0,0.0,6.0,1.0,2.0,3.0,1.0,56.0
zact.csv,0.0,6.0,25.0,5.0,31.0,1.0,0.0,5.0,28.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,56.0
