,thout.csv,psrchive.csv,jvcl.csv,zact.csv,sarasvati.csv,liferea.csv,kwave.csv,blogentis.csv,checker-framework.csv,fontforge.csv,magicwars.csv,lockss.csv,stuproa-cims.csv,ctrlr.csv,gusanos.csv,pydev.csv,cme.csv
blogentis.csv,0.94,0.54,0.56,0.69,0.81,0.35,0.43,0.51,0.47,0.39,0.92,0.53,0.41,0.47,0.68,0.43,0.38
checker-framework.csv,0.46,0.39,0.31,0.34,0.41,0.33,0.41,0.38,0.47,0.36,0.37,0.74,0.35,0.49,0.39,0.37,0.41
cme.csv,0.0,0.0,0.67,0.5,0.0,0.86,0.0,0.0,0.86,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.83
ctrlr.csv,0.93,0.95,0.86,0.52,0.75,0.92,0.93,0.91,0.69,0.8,0.43,0.71,0.95,0.83,0.94,0.91,0.91
fontforge.csv,0.6,0.4,0.3,0.39,0.45,0.33,0.41,0.4,0.5,0.5,0.42,0.39,0.37,0.48,0.44,0.33,0.35
gusanos.csv,0.51,0.39,0.35,0.5,0.51,0.3,0.0,0.41,0.4,0.5,0.56,0.39,0.93,0.5,0.44,0.35,0.34
jvcl.csv,0.67,0.89,0.7,0.78,0.95,0.9,0.5,0.56,0.83,0.5,0.77,0.67,0.8,0.0,0.86,0.9,0.69
kwave.csv,0.47,0.4,0.31,0.36,0.4,0.33,0.7,0.33,0.43,0.28,0.42,0.33,0.33,0.52,0.41,0.32,0.36
liferea.csv,0.57,0.44,0.93,0.62,0.68,0.52,0.45,0.52,0.56,0.34,0.77,0.36,0.54,0.66,0.79,0.44,0.46
lockss.csv,0.48,0.67,0.63,0.65,0.95,0.43,0.64,0.44,0.6,0.36,0.87,0.45,0.47,0.8,0.89,0.34,0.39
magicwars.csv,0.47,0.38,0.31,0.37,0.41,0.33,0.4,0.37,0.47,0.29,0.71,0.39,0.35,0.45,0.42,0.35,0.42
psrchive.csv,0.68,0.54,0.9,0.48,0.94,0.39,0.85,0.64,0.68,0.67,0.98,0.79,0.95,0.0,0.46,0.51,0.52
pydev.csv,0.54,0.61,0.46,0.54,0.81,0.75,0.59,0.39,0.5,0.59,0.8,0.74,0.44,0.9,0.48,0.47,0.39
sarasvati.csv,0.46,0.76,0.6,0.43,0.65,0.71,0.92,0.53,0.86,0.8,0.51,0.93,0.46,0.74,0.74,0.37,0.62
stuproa-cims.csv,0.83,0.0,0.3,0.82,0.5,0.0,0.89,0.58,0.5,0.27,0.98,0.5,0.74,0.0,0.64,0.45,0.55
thout.csv,0.55,0.69,0.81,0.66,0.43,0.35,0.45,0.55,0.63,0.31,0.67,0.43,0.38,0.49,0.66,0.38,0.88
zact.csv,0.92,0.93,0.82,0.83,0.48,0.61,0.83,0.95,0.97,0.86,0.42,0.97,0.59,0.64,0.85,0.96,0.8
