,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,98.5,2047.5,99.0,98.5,2238.5,195.0,197.5
jahshaka.csv,98.5,635.0,415.5,98.5,1351.5,192.0,98.5
jatlas.csv,98.5,979.0,99.0,98.5,235.5,170.0,434.5
jedit.csv,98.5,820.0,97.5,98.5,2226.5,192.0,98.5
open-media-library.csv,98.5,240.5,187.0,98.5,520.5,97.5,98.5
panda3d.csv,98.5,557.5,97.5,96.5,556.5,94.5,96.5
wheat.csv,186.0,906.5,187.0,98.5,758.0,192.0,98.5
