,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,0.99,0.64,0.44,0.54,0.32,0.15,0.32
freebios.csv,0.34,0.22,0.99,0.35,0.43,0.06,0.27
k3b.csv,0.73,0.5,0.52,0.98,0.55,0.14,0.55
loki-lib.csv,0.68,0.55,0.53,0.69,0.37,0.13,0.93
powerfolder.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0
quarkplusplus.csv,0.39,0.33,0.25,0.43,0.96,0.14,0.44
tzod.csv,0.67,0.98,0.33,0.5,0.33,0.18,0.43
