,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,0.99,0.81,0.33,0.41,0.25,1.0,0.28
freebios.csv,0.23,0.22,0.98,0.24,0.5,0.2,0.31
k3b.csv,0.68,0.59,0.47,0.97,0.54,1.0,0.62
loki-lib.csv,0.63,0.7,0.65,0.66,0.29,1.0,0.9
powerfolder.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0
quarkplusplus.csv,0.24,0.26,0.16,0.29,0.96,0.8,0.38
tzod.csv,0.58,0.96,0.24,0.38,0.25,1.0,0.48
