,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,0.42,0.4,0.79,0.48,0.46,0.47,0.67
freebios.csv,0.96,0.75,0.62,0.95,0.81,0.97,0.7
k3b.csv,0.36,0.51,0.47,0.45,0.48,0.43,0.43
loki-lib.csv,0.42,0.43,0.42,0.5,0.64,0.44,0.59
powerfolder.csv,0.0,0.0,0.0,0.0,0.0,0.8,0.0
quarkplusplus.csv,0.74,0.75,0.87,0.71,0.67,0.59,0.81
tzod.csv,0.42,0.58,0.78,0.5,0.5,0.5,0.61
