,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,0.99,0.52,0.67,0.77,0.46,0.08,0.38
freebios.csv,0.67,0.21,1.0,0.64,0.38,0.03,0.24
k3b.csv,0.79,0.43,0.57,1.0,0.57,0.07,0.49
loki-lib.csv,0.73,0.45,0.45,0.73,0.5,0.07,0.96
powerfolder.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0
quarkplusplus.csv,1.0,0.44,0.53,0.81,0.96,0.08,0.52
tzod.csv,0.79,1.0,0.52,0.73,0.5,0.1,0.39
