,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,0.04,0.46,0.69,0.65,0.78,0.45,0.78
freebios.csv,0.83,0.9,0.02,0.83,0.8,0.84,0.92
k3b.csv,0.57,0.6,0.63,0.03,0.55,0.51,0.56
loki-lib.csv,0.71,0.56,0.84,0.68,0.74,0.55,0.11
powerfolder.csv,1.0,1.0,1.0,1.0,1.0,0.0,1.0
quarkplusplus.csv,0.76,0.76,0.85,0.73,0.05,0.44,0.66
tzod.csv,0.58,0.04,0.79,0.7,0.77,0.37,0.7
