,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.41,0.43,0.89,0.41,0.85,0.45,0.39,0.43,0.52,0.68,0.81,0.5,0.39,0.44,0.36,0.62
customsagetv.csv,0.67,0.97,0.0,0.86,0.44,0.42,0.41,0.75,0.65,0.54,0.55,0.86,0.55,0.67,0.6,0.48
fluidium.csv,0.67,0.5,0.0,0.83,0.0,0.95,0.0,0.5,0.5,0.0,0.0,0.0,0.75,0.52,0.5,0.8
guineu.csv,0.56,0.54,0.0,0.86,0.95,0.68,0.93,0.44,0.93,0.91,0.84,0.55,0.62,0.46,0.46,0.5
inkscape.csv,0.42,0.43,0.49,0.4,0.95,0.95,0.4,0.51,0.57,0.52,0.93,0.42,0.42,0.46,0.32,0.32
mpqc.csv,0.75,0.98,0.75,0.67,0.84,0.97,0.93,0.81,0.97,0.99,0.74,0.57,0.9,0.64,0.94,0.64
nsis.csv,0.41,0.48,0.5,0.71,0.4,0.85,0.42,0.68,0.6,0.59,0.58,0.39,0.45,0.81,0.39,0.46
octave.csv,0.55,0.66,0.62,0.61,0.61,0.93,0.92,0.5,0.75,0.79,0.94,0.53,0.94,0.61,0.59,0.93
owfs.csv,0.33,0.42,0.49,0.64,0.51,0.55,0.43,0.45,0.62,0.46,0.55,0.41,0.39,0.44,0.34,0.31
owlib.csv,0.32,0.4,0.49,0.35,0.41,0.38,0.33,0.3,0.38,0.38,0.38,0.41,0.33,0.41,0.67,0.31
pamguard.csv,0.56,0.62,0.35,0.38,0.63,0.65,0.38,0.45,0.52,0.6,0.7,0.54,0.42,0.67,0.49,0.44
prelude.csv,0.31,0.39,0.47,0.4,0.36,0.41,0.34,0.43,0.53,0.43,0.45,0.37,0.36,0.39,0.32,0.33
robocode.csv,0.4,0.46,0.0,0.53,0.47,0.41,0.35,0.5,0.58,0.49,0.41,0.44,0.41,0.33,0.43,0.47
uwom-server.csv,0.84,0.63,0.0,0.86,0.51,0.5,0.44,0.7,0.57,0.52,0.48,0.36,0.88,0.36,0.51,0.65
zengine.csv,0.31,0.4,0.46,0.38,0.4,0.44,0.37,0.42,0.56,0.44,0.48,0.42,0.37,0.5,0.34,0.32
zildo.csv,0.45,0.37,0.5,0.39,0.65,0.65,0.47,0.73,0.42,0.49,0.5,0.65,0.42,0.57,0.33,0.43
