,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.05,0.09,0.03,0.0,0.0,0.21,0.09,0.05,0.08
arsenal-1.csv,0.4,0.52,0.0,0.39,0.6,0.5,0.3,0.73,0.57
barracudamvc.csv,0.0,0.79,1.0,0.77,0.69,0.43,0.8,0.98,0.95
irplus.csv,0.25,0.21,0.29,0.39,0.09,0.29,0.0,0.46,0.2
lite.csv,0.3,0.06,0.16,0.03,0.12,0.14,0.11,0.0,0.08
mevenide.csv,0.45,0.3,0.16,0.13,0.05,0.29,0.05,0.15,0.0
mumble.csv,0.45,0.45,0.26,0.19,0.0,0.36,0.39,0.39,0.32
ontopia.csv,0.45,0.61,0.97,0.84,0.46,0.0,0.57,0.22,0.43
openintents.csv,0.1,0.0,0.55,0.55,0.17,0.29,0.25,0.54,0.25
