,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.95,0.8,0.67,1.0,0.0,0.82,0.56,0.71,0.42
arsenal-1.csv,0.88,0.39,1.0,0.5,0.28,0.74,0.52,0.25,0.3
barracudamvc.csv,1.0,0.41,0.47,0.41,0.31,0.89,0.36,0.27,0.24
irplus.csv,0.88,0.5,0.25,0.52,0.54,0.75,1.0,0.3,0.38
lite.csv,0.77,0.75,0.55,0.8,0.43,0.85,0.5,1.0,0.46
mevenide.csv,0.71,0.38,0.58,0.5,0.4,0.83,0.71,0.25,1.0
mumble.csv,0.87,0.44,0.53,0.65,1.0,0.83,0.51,0.36,0.32
ontopia.csv,0.88,0.41,0.43,0.4,0.36,1.0,0.34,0.25,0.14
openintents.csv,0.95,1.0,0.48,0.53,0.48,0.85,0.52,0.33,0.24
