,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.54,0.76,0.63,0.64
jajuk.csv,0.8,0.73,0.65,0.66
vapor.csv,0.37,0.05,0.55,0.1
zorannt.csv,0.64,0.68,0.49,0.65
