,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,198.0,196.0,286.5,198.0
jajuk.csv,99.0,295.0,482.0,99.0
vapor.csv,198.0,163.0,276.5,92.5
zorannt.csv,485.5,184.0,189.0,297.0
