,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.61,0.14,0.0,0.63,0.13,0.16,0.45,0.62
apolloplayer.csv,0.47,0.72,0.76,0.43,0.41,0.64,0.68,0.23
k3d.csv,0.46,0.15,1.0,0.34,0.06,0.81,0.0,0.0
kowari.csv,0.57,0.37,0.99,0.29,0.43,0.56,0.6,0.62
redshell.csv,0.19,0.37,0.0,0.0,0.74,0.49,0.45,0.43
rtb-team.csv,0.16,0.53,0.0,0.75,0.25,0.12,0.33,0.63
xreal.csv,0.06,0.2,0.0,0.38,0.26,0.39,0.31,1.0
