,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.59,0.93,0.98,0.42,0.95,0.87,0.58,0.7
apolloplayer.csv,0.52,0.54,0.39,0.63,0.54,0.45,0.47,0.6
k3d.csv,0.54,0.8,0.92,0.61,0.9,0.75,0.75,0.96
kowari.csv,0.43,0.78,0.97,0.41,0.54,0.45,0.64,0.56
redshell.csv,0.98,0.97,0.42,0.75,0.56,0.41,0.62,0.79
rtb-team.csv,0.94,0.44,0.98,0.5,0.77,0.92,0.77,0.64
xreal.csv,0.97,0.85,0.98,0.71,0.98,0.6,0.57,0.88
