,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,3.0,1.0,0.0,0.0,0.0,0.0,1.0
gisgraphy.csv,24.0,2.0,0.0,0.0,3.0,0.0,0.0
haggle.csv,5.0,1.0,0.0,0.0,2.0,0.0,1.0
java-gnome.csv,18.0,0.0,3.0,0.0,0.0,1.0,2.0
magicwars.csv,17.0,0.0,0.0,0.0,8.0,0.0,0.0
orc.csv,0.0,1.0,2.0,72.0,11.0,0.0,1.0
servicestack.csv,6.0,1.0,0.0,1.0,4.0,0.0,1.0
