,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv
archive-crawler.csv,0.82,0.79,0.58,0.64,0.04,0.77,0.65
gisgraphy.csv,0.73,0.87,0.58,0.86,0.67,0.91,0.0
haggle.csv,0.54,0.66,0.03,0.79,0.66,0.82,0.86
java-gnome.csv,0.6,0.92,0.82,0.0,0.77,0.83,0.95
magicwars.csv,1.03,0.04,1.0,1.0,0.96,1.0,0.92
orc.csv,0.12,0.91,0.99,1.0,0.75,0.59,0.61
servicestack.csv,0.56,0.6,0.72,0.93,0.67,0.06,0.74
