,kmatplot.csv,firebird.csv,popeye-chess.csv,cities3d.csv,mscore.csv,openmalaria.csv,riff-evolve.csv
cities3d.csv,0.39,0.43,0.48,0.94,0.47,0.54,0.6
firebird.csv,0.36,0.99,0.66,0.24,0.56,0.29,0.6
kmatplot.csv,0.95,0.46,0.42,0.21,0.3,0.17,0.38
mscore.csv,0.31,0.63,0.64,0.24,0.98,0.53,0.51
openmalaria.csv,0.39,0.6,0.61,0.19,0.67,0.99,0.54
popeye-chess.csv,0.39,0.58,0.94,0.2,0.6,0.59,0.42
riff-evolve.csv,0.4,0.64,0.56,0.22,0.67,0.58,0.99
