,recall,precision,pf,pci_20,ifa,wins
arm-webradio.csv,0.305,0.43,0.185,0.805,2.0,9
bibedt.csv,0.43000000000000005,0.44,0.2,0.635,1.0,10
brlcad.csv,0.45,0.5449999999999999,0.175,0.86,1.5,13
co-ode-owl-plugins.csv,0.6,0.435,0.33999999999999997,0.635,2.0,8
firebreath.csv,0.56,0.265,0.395,0.555,2.5,4
fltk.csv,0.575,0.54,0.26,0.595,0.5,12
glas.csv,0.6599999999999999,0.255,0.5549999999999999,0.44,2.5,1
gretl.csv,0.74,0.305,0.645,0.48,3.5,0
konversation.csv,0.475,0.39,0.31,0.605,1.5,6
micomt.csv,0.625,0.47,0.325,0.61,1.0,11
openxava.csv,0.445,0.31,0.375,0.47,2.5,2
sumatrapdf.csv,0.91,0.265,0.76,0.445,2.0,3
tweetsharp.csv,0.525,0.385,0.36,0.73,3.5,5
wxcode.csv,0.305,0.33,0.175,0.61,0.5,7
