,f1,g,recall,precision,pf,wins
alsa.csv,0.62,0.55,0.58,0.52,0.46,12
biopax.csv,0.64,0.35,0.97,0.47,0.9,6
ffigo.csv,0.14,0.09,0.07,0.33,0.04,1
freebios.csv,0.4,0.42,0.44,0.51,0.38,5
glelite.csv,0.61,0.2,0.92,0.47,0.95,4
gnupdate.csv,0.56,0.5,0.57,0.5,0.47,8
go.csv,0.59,0.58,0.73,0.47,0.55,13
gstreamer.csv,0.63,0.6,0.7,0.47,0.65,11
metacosm.csv,0.42,0.43,0.38,0.7,0.2,10
pcsx2.csv,0.6,0.58,0.71,0.52,0.54,14
pgui.csv,0.41,0.13,0.41,0.44,0.43,3
qse.csv,0.18,0.29,0.25,0.14,0.05,2
rebecca-aiml.csv,0.51,0.55,0.51,0.65,0.27,15
skia.csv,0.46,0.48,0.44,0.61,0.32,9
vars-redux.csv,0.6,0.63,0.63,0.59,0.36,16
wxjs.csv,0.03,0.01,0.01,0.08,0.01,0
yale.csv,0.51,0.47,0.74,0.51,0.67,7
