,recall,precision,pf,pci_20,ifa,wins
alsa.csv,0.58,0.52,0.46,0.49,1.0,10
biopax.csv,0.97,0.47,0.9,0.4,2.0,5
ffigo.csv,0.07,0.33,0.04,0.5,9.0,2
freebios.csv,0.44,0.51,0.38,0.81,2.0,14
glelite.csv,0.92,0.47,0.95,0.41,2.0,4
gnupdate.csv,0.57,0.5,0.47,0.53,2.0,9
go.csv,0.73,0.47,0.55,0.42,0.0,8
gstreamer.csv,0.7,0.47,0.65,0.41,1.0,6
metacosm.csv,0.38,0.7,0.2,0.61,2.0,16
pcsx2.csv,0.71,0.52,0.54,0.47,1.0,11
pgui.csv,0.41,0.44,0.43,0.43,2.0,3
qse.csv,0.25,0.14,0.05,0.48,20.0,1
rebecca-aiml.csv,0.51,0.65,0.27,0.5,1.0,15
skia.csv,0.44,0.61,0.32,0.46,2.0,12
vars-redux.csv,0.63,0.59,0.36,0.44,1.0,13
wxjs.csv,0.01,0.08,0.01,0.0,29.0,0
yale.csv,0.74,0.51,0.67,0.5,2.0,7
