,gtad.csv,wgs-assembler.csv,nh3d.csv,jvcl.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,m-m-m.csv,taokgame.csv,scen-connect.csv,htmlunit.csv,jaxen.csv,emulemorph.csv,jsr308-langtools.csv,continuum-ide.csv,motu.csv,anaxagora.csv,stemkit.csv,zabbix.csv,carabiner.csv
anaxagora.csv,0.0,0.67,0.0,0.07,0.71,0.25,0.27,0.86,0.1,0.14,0.52,0.0,0.0,0.6,0.13,0.33,1.0,0.07,0.22,0.36
blogentis.csv,0.05,0.34,0.02,0.1,0.64,0.1,1.0,1.0,0.06,0.02,0.4,0.03,0.08,0.86,0.39,0.14,0.16,0.05,1.0,0.2
carabiner.csv,0.0,0.4,0.01,0.08,0.65,0.11,0.46,0.85,0.16,0.05,0.47,0.12,0.04,0.76,0.21,0.25,0.19,0.09,0.72,1.0
continuum-ide.csv,0.0,0.44,0.01,0.13,1.0,0.24,0.3,0.75,0.0,0.33,0.6,0.25,0.08,0.6,1.0,0.1,0.27,0.0,0.0,0.67
emulemorph.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gtad.csv,1.0,1.0,0.0,0.14,1.0,0.4,0.67,1.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.5
htmlunit.csv,0.17,0.5,0.0,0.15,1.0,0.07,0.5,0.8,0.25,0.0,0.99,0.33,0.0,0.85,0.44,0.29,0.05,0.0,0.0,0.4
jaxen.csv,0.0,0.58,0.0,0.18,1.0,0.67,0.0,0.0,0.0,0.5,0.9,1.0,0.25,0.86,0.22,0.33,0.2,0.0,0.0,0.0
jsr308-langtools.csv,0.03,0.38,0.0,0.11,1.0,0.1,0.33,0.8,0.07,0.0,0.5,0.11,0.04,1.0,0.34,0.32,0.19,0.05,0.68,0.59
jvcl.csv,0.0,0.0,0.0,1.0,0.0,0.08,0.31,0.67,0.25,0.0,0.17,0.03,0.0,0.78,0.0,0.11,0.0,0.0,1.0,0.05
kaffeine.csv,0.03,0.37,0.01,0.1,0.98,0.1,0.31,0.78,0.12,0.02,0.44,0.09,0.05,0.68,0.31,0.24,0.19,0.08,0.4,0.42
m-m-m.csv,0.03,0.36,0.01,0.11,0.82,0.06,0.25,1.0,0.08,0.03,0.32,0.06,0.07,0.62,0.38,0.39,0.16,0.08,0.35,0.3
motu.csv,0.5,0.5,0.0,0.12,0.0,0.25,0.75,1.0,0.0,0.0,0.46,0.33,0.0,0.83,0.33,0.92,0.2,0.0,1.0,0.75
nh3d.csv,0.0,0.0,1.0,0.0,0.0,0.67,0.5,0.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.75,1.0
sarasvati.csv,0.0,0.37,0.0,0.0,0.65,1.0,0.5,1.0,0.09,0.0,0.25,0.24,0.03,0.48,0.17,0.24,0.17,0.11,0.39,0.0
stemkit.csv,0.0,0.12,0.0,0.14,0.6,0.0,0.19,1.0,0.25,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.04,1.0,0.73,0.5
taokgame.csv,0.0,0.0,0.0,0.0,0.0,0.16,0.07,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.17,0.16,0.0,0.29,0.21
wgs-assembler.csv,0.0,1.0,0.02,0.06,0.67,0.12,0.0,1.0,0.15,0.08,0.3,0.0,0.06,0.67,0.18,0.14,0.18,0.08,0.7,0.25
zabbix.csv,0.04,0.4,0.01,0.1,0.81,0.07,0.26,0.84,0.12,0.02,0.36,0.08,0.06,0.75,0.26,0.22,0.18,0.08,0.98,0.26
