,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv,oorexx.csv
maidsafe-dht.csv,0.0,0.0,4.0,3.0,0.0
n2cms.csv,0.0,2.0,3.0,2.0,0.0
nassp.csv,0.0,3.0,2.0,0.0,0.0
nug.csv,5.0,2.0,0.0,8.0,1.0
oorexx.csv,0.0,0.0,10.0,3.0,0.0
