,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv,pixel-commandos.csv,xmoto.csv
ardour.csv,0.0,6.0,19.0,4.0,0.0,1.0,6.0,7.0,3.0,1.0,6.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
cornerstone.csv,15.0,4.0,16.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0
emeraldemu.csv,52.0,31.0,90.0,76.0,0.0,2.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0
grafx2.csv,54.0,1.0,29.0,25.0,0.0,1.0,1.0,6.0,5.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,4.0,3.0,2.0,7.0
jahshakafx.csv,0.0,11.0,77.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
kindb.csv,6.0,9.0,30.0,1.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,5.0,1.0
maya-work-in-progress.csv,56.0,2.0,53.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,38.0,1.0
netatalk.csv,4.0,0.0,94.0,53.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,31.0,1.0
novembre.csv,7.0,0.0,11.0,9.0,0.0,2.0,3.0,19.0,19.0,3.0,1.0,8.0,0.0,0.0,5.0,2.0,1.0,2.0,7.0,1.0
ns-3.csv,53.0,16.0,12.0,2.0,3.0,1.0,4.0,3.0,2.0,9.0,0.0,14.0,2.0,2.0,3.0,2.0,1.0,1.0,65.0,0.0
nullc.csv,58.0,3.0,58.0,66.0,0.0,0.0,3.0,3.0,9.0,1.0,0.0,10.0,2.0,3.0,1.0,4.0,6.0,6.0,9.0,1.0
open-beos.csv,3.0,14.0,54.0,24.0,0.0,3.0,3.0,34.0,2.0,1.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0
pixel-commandos.csv,1.0,0.0,19.0,28.0,0.0,0.0,2.0,11.0,3.0,0.0,2.0,100.0,0.0,4.0,0.0,2.0,3.0,1.0,0.0,4.0
planeshift.csv,104.0,3.0,55.0,79.0,0.0,0.0,6.0,2.0,5.0,0.0,0.0,9.0,2.0,0.0,1.0,4.0,1.0,1.0,41.0,1.0
plee-the-bear.csv,0.0,1.0,12.0,8.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,22.0,15.0
reaper-ecad.csv,0.0,6.0,35.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,100.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0
sbml.csv,75.0,68.0,32.0,41.0,0.0,0.0,6.0,6.0,3.0,0.0,2.0,7.0,2.0,1.0,0.0,2.0,0.0,0.0,21.0,1.0
unimrcp.csv,7.0,0.0,85.0,18.0,0.0,0.0,2.0,7.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,4.0
unladen-swallow.csv,1.0,11.0,15.0,4.0,0.0,2.0,5.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,27.0,0.0
xmoto.csv,4.0,1.0,49.0,0.0,0.0,0.0,4.0,17.0,4.0,1.0,2.0,4.0,0.0,1.0,3.0,2.0,3.0,1.0,23.0,0.0
