,nova.csv,crisscross.csv,mb-unit.csv,ivatamasks.csv,ivataopenportal.csv,kolmafia.csv,olex2.csv
crisscross.csv,1.0,0.37,0.89,0.57,0.72,1.0,0.97
ivatamasks.csv,0.75,0.54,0.71,0.43,0.8,0.77,0.92
ivataopenportal.csv,1.0,0.79,0.9,0.76,0.4,0.85,1.0
kolmafia.csv,1.0,0.75,0.8,1.0,0.96,0.33,0.81
mb-unit.csv,0.78,0.79,0.57,1.0,0.99,0.97,0.61
nova.csv,0.31,0.67,0.74,0.81,0.84,0.7,0.73
olex2.csv,0.55,0.61,0.6,1.0,0.98,0.67,0.37
