,recall,precision,pf,wins
auber.csv,0.79,0.58,0.55,4
delphilhlplib.csv,0.57,0.8,0.31,16
exordium.csv,0.69,0.61,0.51,5
fltk.csv,0.55,0.71,0.35,10
genoviz.csv,0.14,0.77,0.03,14
gzigzag.csv,0.32,0.76,0.17,13
irrlicht.csv,1.0,0.55,1.0,1
moast.csv,0.4,0.49,0.52,0
mptvseries.csv,0.47,0.6,0.25,6
openfrag.csv,0.7,0.68,0.42,9
qse.csv,0.6,0.67,0.34,8
sauerbraten.csv,0.97,0.55,0.92,2
toped.csv,0.84,0.59,0.69,3
truevision.csv,0.61,0.7,0.44,7
uwom.csv,0.58,0.69,0.26,11
zoolib.csv,0.59,0.76,0.29,15
zxing.csv,0.66,0.68,0.29,12
