,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv,geochat.csv
adaptagrams.csv,97.5,98.5,2253.5,394.0,570.5,86.5
aime.csv,97.5,197.5,1148.0,0.0,324.0,189.0
badtrinitycore.csv,59.5,65.5,973.5,394.0,716.5,95.5
electric-core.csv,97.5,96.5,678.0,393.5,1346.0,579.0
geochat.csv,95.5,197.5,686.0,2893.5,197.5,188.0
olsrd.csv,97.5,195.5,392.0,394.0,574.5,290.5
