,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.57,0.34,0.22,0.76,0.49,0.54,0.59,0.31,0.57
buddata-ebxml-registry.csv,0.87,0.37,0.51,0.62,0.77,0.58,0.76,0.35,0.96
fluidium.csv,0.03,0.0,0.0,0.07,0.0,0.58,0.0,0.11,0.19
illumination.csv,0.86,0.22,0.45,0.64,0.77,0.59,0.33,0.7,0.96
jsr308-langtools.csv,0.44,0.37,0.48,0.35,0.51,0.48,0.93,0.3,0.28
olsrd.csv,0.83,0.26,0.43,0.46,0.41,0.27,0.55,0.38,0.55
reaper-ecad.csv,0.06,0.45,0.0,0.32,0.12,0.0,0.18,0.0,0.3
rtb-team.csv,0.53,0.0,0.75,0.26,0.14,0.08,0.0,0.1,0.55
sidekar.csv,0.0,0.0,0.45,0.49,0.87,0.59,0.0,0.0,0.76
