,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.4,0.44,0.67,0.5,0.63,0.44,0.62,0.59,0.57
buddata-ebxml-registry.csv,0.44,0.51,0.43,0.31,0.42,0.46,0.43,0.35,0.34
fluidium.csv,0.8,0.0,0.0,0.0,0.0,0.71,0.67,0.5,0.88
illumination.csv,0.43,0.53,0.38,0.32,0.46,0.46,0.83,0.7,0.36
jsr308-langtools.csv,0.55,0.61,0.83,0.64,0.55,0.75,0.37,0.48,0.91
olsrd.csv,0.33,0.52,0.45,0.54,0.63,0.67,0.5,0.34,0.54
reaper-ecad.csv,0.5,0.55,0.0,0.89,0.75,0.5,0.67,0.0,0.83
rtb-team.csv,0.5,0.0,0.47,0.9,0.89,0.67,0.0,0.67,0.65
sidekar.csv,0.0,0.0,0.38,0.47,0.52,0.46,0.0,0.0,0.44
