,recall,precision,pf,pci_20,ifa,wins
boost-sandbox.csv,0.675,0.32499999999999996,0.525,0.45999999999999996,3.0,3
bscwweasel.csv,0.44999999999999996,0.37,0.25,0.575,2.5,7
capcode.csv,0.625,0.37,0.445,0.535,3.5,5
emite.csv,0.195,0.29500000000000004,0.23,0.755,3.0,4
lamp.csv,0.65,0.36,0.48,0.42,5.5,1
mecat.csv,0.08,0.295,0.03,0.87,2.0,9
nodal.csv,0.265,0.42,0.175,0.645,3.0,8
pydev.csv,0.655,0.375,0.43000000000000005,0.49,3.0,6
retromenu.csv,0.245,0.44499999999999995,0.235,0.6,2.0,10
smbopensoft.csv,0.57,0.22999999999999998,0.635,0.52,5.0,0
stuproa-cims.csv,0.315,0.365,0.16,0.675,1.5,11
thout.csv,0.755,0.28500000000000003,0.885,0.4,2.0,2
