,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.0,0.09,0.41,0.3,0.92,0.62,0.64
bwapi.csv,0.91,1.0,0.24,0.82,0.59,0.67,0.42
gisgraphy.csv,0.0,0.35,0.57,0.29,0.26,0.45,1.0
lite.csv,0.99,0.05,0.09,0.36,0.2,1.0,0.17
ontopia.csv,0.0,0.5,1.0,0.42,0.47,0.68,0.11
smartgwt.csv,0.0,0.06,0.21,0.97,0.24,0.57,0.11
