,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,0.23,0.11,0.36,0.78,0.01,0.71,0.56
bwapi.csv,0.33,0.0,0.93,0.3,0.64,0.59,0.79
gisgraphy.csv,0.74,0.89,0.71,0.06,0.39,0.63,0.0
lite.csv,0.05,0.0,0.29,0.03,0.12,0.0,0.19
ontopia.csv,0.08,0.78,0.0,0.68,0.53,0.27,0.17
smartgwt.csv,0.07,0.0,0.43,0.0,0.14,0.17,0.17
