,empyrean.csv,amanda.csv,nutz.csv,bdbbasic.csv,gnome-jabber.csv
amanda.csv,1.0,0.0,1.0,5.0,1.0
bdbbasic.csv,0.0,0.0,0.0,0.0,0.0
empyrean.csv,0.0,5.0,26.0,0.0,0.0
gnome-jabber.csv,0.0,2.0,5.0,9.0,2.0
nutz.csv,0.0,3.0,0.0,23.0,3.0
