,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.69,0.85,0.35,0.88,1.0,1.0,0.56,0.33
jicarilla.csv,0.06,0.0,0.24,0.01,0.0,0.03,0.04,0.44
optalgtoolkit.csv,0.65,0.54,0.92,0.56,0.05,0.16,0.67,1.0
ossim.csv,0.31,0.2,0.3,0.3,0.02,0.32,0.48,0.89
projectts.csv,0.44,0.55,0.27,0.54,0.94,0.77,0.52,0.06
sabbu.csv,0.22,0.46,0.16,0.38,0.63,0.13,0.3,0.06
vxl.csv,0.22,0.3,0.24,0.36,0.49,0.74,0.11,0.11
zact.csv,0.69,0.14,0.27,0.42,0.25,0.0,0.67,0.67
