,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.92,1.0,1.0,0.0,0.94,0.83
jahshaka.csv,0.04,0.0,0.13,0.0,0.1,0.15
jam-daq.csv,0.11,0.04,0.13,0.33,0.16,0.0
jatlas.csv,0.23,0.08,0.09,0.0,0.0,0.02
jedit.csv,0.0,0.2,0.28,0.0,0.23,0.24
open-media-library.csv,0.31,0.22,0.0,0.67,0.15,0.28
