,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,1.0,1.0,1.0,1.0,1.0,0.93
jahshaka.csv,0.23,1.0,0.2,0.47,0.0,0.44
jam-daq.csv,0.34,0.09,0.1,0.23,0.4,1.0
jatlas.csv,0.03,0.0,0.18,0.05,1.0,0.02
jedit.csv,0.92,0.64,0.3,0.41,0.2,0.53
open-media-library.csv,0.52,0.45,1.0,0.3,0.6,0.49
