,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.99,0.78,1.0,1.0,0.29,1.0,0.97,0.99
biodwh.csv,0.86,0.8,0.68,0.83,0.69,0.89,0.95,0.27
brlcad.csv,0.49,0.64,0.73,0.49,0.67,0.61,0.86,0.71
critterding.csv,0.75,0.82,0.49,0.7,0.88,0.7,0.91,0.85
jmri.csv,0.97,0.46,0.62,0.69,0.59,0.75,1.06,0.6
nabu-library.csv,0.52,0.77,0.87,0.89,0.85,0.97,0.27,1.02
popeye-chess.csv,0.67,0.68,0.68,0.42,0.68,0.78,0.63,0.83
yarp.csv,1.0,0.77,1.0,0.77,0.92,0.59,0.95,0.86
