,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.4,0.56,0.62,0.61,0.36,0.57,0.66,0.2
biodwh.csv,0.2,0.31,0.46,0.29,0.19,0.19,0.1,0.54
brlcad.csv,0.5,0.49,0.47,0.61,0.27,0.5,0.64,0.24
critterding.csv,0.34,0.6,0.62,0.63,0.14,0.4,0.48,0.27
jmri.csv,0.05,0.66,0.5,0.47,0.2,0.59,0.18,0.3
nabu-library.csv,0.46,0.37,0.24,0.21,0.14,0.07,0.84,0.0
popeye-chess.csv,0.35,0.61,0.45,0.67,0.16,0.32,0.5,0.15
yarp.csv,0.0,0.35,0.0,0.36,0.12,0.52,0.36,0.13
