,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.97,1.0,1.0,1.0,1.0,1.0,1.0
chrysalis.csv,0.34,0.18,0.12,0.4,0.0,0.24,0.74
jahshaka.csv,0.33,1.0,0.12,0.3,0.2,0.31,0.19
jam-daq.csv,0.44,0.18,0.35,0.38,0.2,0.93,0.11
jatlas.csv,0.05,0.0,0.05,0.02,1.0,0.0,0.0
jedit.csv,0.97,0.36,0.42,0.59,0.2,0.58,0.41
open-media-library.csv,0.67,0.45,0.98,0.73,0.8,0.8,0.19
