,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.92,1.0,1.0,0.0,0.98,0.98,0.87
chrysalis.csv,0.07,0.0,0.09,0.0,0.03,0.11,0.0
jahshaka.csv,0.19,0.0,0.04,0.33,0.11,0.26,0.23
jam-daq.csv,0.24,0.02,0.28,0.33,0.11,0.0,0.02
jatlas.csv,0.03,0.0,0.02,0.0,0.0,0.0,0.0
jedit.csv,0.01,0.2,0.59,0.0,0.31,0.35,0.25
open-media-library.csv,0.45,0.24,0.0,0.33,0.35,0.3,0.13
