,recall,precision,pf,pci_20,ifa,wins
bnetd.csv,0.725,0.595,0.61,0.395,1.0,4
carabiner.csv,0.745,0.65,0.46,0.355,0.0,11
elvishrayrenderer.csv,0.47,0.615,0.265,0.585,1.5,12
fleet-simulator.csv,0.86,0.55,0.74,0.385,1.5,2
gmerlin.csv,0.87,0.535,0.85,0.335,0.5,1
gnome-jabber.csv,0.72,0.5349999999999999,0.63,0.435,1.5,3
ipfilter.csv,0.775,0.44999999999999996,0.585,0.505,0.5,5
irplus.csv,0.505,0.665,0.275,0.41000000000000003,0.5,10
mevenide.csv,0.11,0.63,0.045,0.75,0.0,13
moving-pictures.csv,0.46499999999999997,0.675,0.33499999999999996,0.44,1.0,9
opensim4opencog.csv,0.53,0.64,0.37,0.405,0.5,7
rockbox.csv,0.215,0.465,0.195,0.745,1.0,8
ta3d.csv,0.13,0.34,0.04,0.595,5.0,0
xcmetadataservicestoolkit.csv,0.6399999999999999,0.645,0.345,0.51,3.0,6
