,f1,g,recall,precision,pf,wins
array4j.csv,0.315,0.29,0.43,0.26,0.55,1
calcubetimer.csv,0.4,0.33499999999999996,0.38,0.375,0.45,3
chaosrts.csv,0.29000000000000004,0.375,0.345,0.29000000000000004,0.375,2
chaperon.csv,0.36,0.4,0.41000000000000003,0.45,0.4,8
dxengine.csv,0.4,0.335,0.32999999999999996,0.5,0.475,4
emono.csv,0.45,0.475,0.75,0.33499999999999996,0.765,9
factor.csv,0.16,0.15000000000000002,0.125,0.22499999999999998,0.1,0
jas.csv,0.41,0.44999999999999996,0.49,0.375,0.5549999999999999,6
jmoney.csv,0.365,0.485,0.445,0.5549999999999999,0.255,13
jmonkeyengine.csv,0.42000000000000004,0.42,0.735,0.36,0.78,5
matrex.csv,0.375,0.35,0.305,0.655,0.12000000000000001,12
primefaces.csv,0.525,0.445,0.92,0.36,0.825,10
roolo.csv,0.44499999999999995,0.54,0.715,0.42000000000000004,0.65,11
sblim.csv,0.35,0.31,0.365,0.42000000000000004,0.24,7
