,robocode.csv,zildo.csv,customsagetv.csv,myfaces.csv,k3b.csv
customsagetv.csv,1.0,0.89,0.04,0.9,1.0
k3b.csv,0.66,0.6,0.8,0.54,0.02
myfaces.csv,0.81,0.73,0.68,0.04,0.73
robocode.csv,0.09,0.61,0.57,0.62,0.69
zildo.csv,0.58,0.03,0.93,0.59,0.64
