,empyrean.csv,amanda.csv,nutz.csv,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,pokeglobal.csv,jgameai.csv,zealos.csv,gogoego.csv,jhotdraw.csv,patterntesting.csv,httpcontentparser.csv,jaxlib.csv,bibedt.csv,unflobtactical.csv,snakeyaml.csv,impala.csv,cascading.csv,dataobjectsdotnet.csv,loki-lib.csv,exl.csv,wxcrp.csv,openmeetings.csv,jnode.csv,gnukeda.csv,etherboot.csv,aufs.csv,freebios.csv,gebr.csv,bdbbasic.csv,echongl.csv,pgui.csv,ffigo.csv,gstreamer.csv,metacosm.csv,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv,arianne.csv,qgis.csv,bl-toolkit.csv,phonon-vlc-mplayer.csv,arcallians.csv,aztec.csv,openxava.csv,mbse.csv,vars-redux.csv,clamav.csv,gnupdate.csv,alsa.csv,yafdotnet.csv,ns-3-dev-def-routing.csv,mplayer-ce.csv,biopax.csv,crux-framework.csv,xamj.csv,ng4j.csv,jmule.csv,qpe.csv,lmms.csv,yale.csv,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,quarkplusplus.csv,multitude.csv,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv,rsyslog.csv,acegisecurity.csv,wow-qrsk.csv,ppcboot.csv,kml.csv,repositorium.csv,ultimairis.csv,xbg.csv,gdis.csv
jmule.csv,0.7,0.77,0.72,0.75,0.6,0.64,1.0,0.8,0.65,0.87,0.66,0.89,0.8,0.7,1.0,0.8,0.63,0.85,0.48,0.57,0.49,0.48,0.93,0.58,0.86,0.31,0.67,0.59,0.92,0.43,0.59,0.63,0.64,0.85,0.55,0.66,0.93,0.47,0.62,0.92,0.73,0.69,0.84,0.79,1.0,0.74,0.62,0.77,0.66,0.83,0.75,0.58,0.94,0.95,0.96,0.5,0.9,0.55,0.76,0.79,1.0,0.59,1.0,0.95,0.75,0.88,0.79,0.76,0.64,0.66,0.72,0.89,0.78,0.82,0.75,0.1,1.0,0.5,0.6,0.71,0.67,1.0,1.0,1.0,1.0,0.73,0.88,0.99,0.59,0.61,0.18,0.77,0.5,0.49
