,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,chaosrts.csv
chaosrts.csv,0.14,0.35,0.48,0.02,0.62,0.16
lazarus-ccr.csv,0.21,0.65,0.68,0.68,0.83,0.79
lcfizvtop.csv,0.64,0.6,0.45,0.63,0.23,0.47
migen.csv,0.75,0.33,0.14,0.11,0.21,0.53
mvnforum.csv,0.0,0.21,0.25,0.75,0.17,0.47
plplot.csv,0.29,0.4,0.57,0.19,0.19,0.42
