,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,chaosrts.csv
chaosrts.csv,0.75,0.56,0.36,0.8,0.12,0.97
lazarus-ccr.csv,0.77,0.45,0.35,0.29,0.11,0.89
lcfizvtop.csv,0.4,0.53,0.31,0.29,0.42,0.88
migen.csv,0.42,0.63,0.14,0.33,0.33,0.9
mvnforum.csv,0.0,0.5,0.48,0.25,0.11,0.82
plplot.csv,0.62,0.5,0.38,0.54,0.18,0.92
