,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.61,0.98,0.66,0.64,0.45,0.57,0.62,0.34,0.53
massiv.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01
mesa3d.csv,0.2,0.2,0.35,0.0,0.28,0.31,0.22,0.88,0.44
ngl.csv,0.61,0.58,0.55,0.67,0.38,0.99,0.43,0.43,0.49
nutz.csv,0.95,0.58,0.72,0.64,0.64,0.6,0.7,0.54,0.59
ossim.csv,0.0,0.01,0.95,0.0,0.01,0.0,0.0,0.0,0.0
qmmp.csv,0.72,0.74,0.7,0.65,0.58,0.62,0.96,0.5,0.57
rcp-company-uibindings.csv,0.5,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
v8.csv,0.59,0.73,0.13,0.05,0.98,0.09,0.09,0.0,0.36
