,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,0.98,0.79,0.97,0.83,1.0,0.49,1.0
k3d.csv,0.24,0.21,0.83,0.0,0.0,0.02,0.2
massiv.csv,0.0,0.0,0.17,0.47,1.0,0.1,0.0
net-snmp.csv,0.63,0.88,0.53,0.73,1.0,0.87,0.6
patterntesting.csv,0.93,1.0,1.0,0.67,0.75,1.0,1.0
t-2.csv,0.73,0.29,0.87,0.03,0.75,0.63,0.0
xreal.csv,0.12,0.54,0.37,0.03,0.0,0.05,1.0
