,recall,precision,pf,wins
codeblocks.csv,0.69,0.48,0.4,9
flylinkdc.csv,0.6950000000000001,0.5549999999999999,0.5449999999999999,8
grisbi.csv,0.93,0.435,0.815,1
jaolt.csv,0.6599999999999999,0.44999999999999996,0.475,5
maidsafe-dht.csv,0.49,0.5,0.24,11
mimosa.csv,0.81,0.51,0.775,3
n2cms.csv,0.53,0.5800000000000001,0.31999999999999995,12
nassp.csv,0.28,0.55,0.11,13
nug.csv,0.535,0.43999999999999995,0.4,6
quantlib.csv,0.045000000000000005,0.24,0.060000000000000005,4
red5.csv,0.89,0.43,0.81,0
super-tux.csv,0.765,0.38,0.67,2
tcvp.csv,0.02,0.41500000000000004,0.02,10
zxing.csv,0.5700000000000001,0.45999999999999996,0.385,7
