,phet.csv,qtractor.csv,flexpay.csv,fceugc.csv,sumatrapdf.csv,modellus.csv,open-data-kit.csv
fceugc.csv,1.0,0.0,5.0,0.0,5.0,2.0,0.0
flexpay.csv,5.0,6.0,0.0,0.0,13.0,2.0,2.0
modellus.csv,2.0,1.0,5.0,1.0,2.0,0.0,4.0
open-data-kit.csv,4.0,0.0,2.0,0.0,6.0,2.0,0.0
phet.csv,0.0,4.0,0.0,0.0,5.0,2.0,3.0
qtractor.csv,3.0,0.0,5.0,2.0,0.0,0.0,0.0
sumatrapdf.csv,5.0,2.0,9.0,7.0,0.0,0.0,4.0
